0.06787293	-0.03681033	0.10165276	0.09889283	-0.0034612762	-0.021035833	-0.006527676	0.022521747	0.03123068	0.008569404	0.086324275	-0.017185263	-0.06453345	0.06966922	-0.049151346	0.0409467
0.04444949	-0.03967908	0.07422102	0.06746718	-0.0025151283	0.016666517	-0.007641067	0.028457139	0.010882377	0.0249964	0.124870524	0.012403009	-0.026658595	0.06529938	0.027648065	-0.009072217
0.088027954	-0.0424594	0.08372493	0.07558139	-0.02969041	0.046752796	-0.02224146	0.01398157	-0.028081814	-0.051701795	0.09812585	0.02456395	-0.0053139967	0.041376136	-0.035156686	-0.016209614
0.069111705	-0.026596015	0.08810189	0.08413025	-0.010641659	-0.03547124	0.06390202	-0.004113787	0.026726414	-0.0013642596	0.16513894	0.04255766	-0.13600616	0.008227036	0.04862557	0.017047547
0.052130114	0.036149383	0.07417034	0.012601461	-0.06323014	-0.040364742	0.0081805615	0.009983897	0.011944363	-0.041673124	0.067991495	0.019854149	-0.05976741	0.019020768	-0.007552504	0.014741339
0.022635235	-0.049779236	-0.0006542503	0.05319955	0.092352144	0.035501536	0.029142594	0.058861032	-0.035646226	0.009032184	0.1237318	-0.022956168	-0.05732557	-0.056693614	-0.00980219	0.048608724
0.050389227	-0.033251613	0.024678633	0.046020377	-0.023556108	0.014807107	-0.09455743	0.008772509	-0.02784446	0.044537667	0.06268737	0.08342219	-0.08914697	0.13409305	0.009133703	0.013727348
0.07870477	-0.027641704	-0.0128877275	0.08716551	0.012151621	-0.014092894	0.027627282	0.0781127	0.0004439171	-0.00216815	0.13321157	0.07803596	-0.08394331	0.04325506	-0.01182157	0.033133563
0.001331034	-0.028578602	-0.007064772	0.05229909	-0.044328317	0.012275815	-0.011897881	-0.04902373	-0.010735557	0.054904584	-0.0063606794	0.031216763	-0.050391197	0.014997046	0.037241153	0.020065216
0.060699575	-0.06741354	0.05863253	-0.03344654	0.06853301	0.02288448	-0.04638614	0.028376428	0.02772316	-0.00013574105	0.1254755	-0.022379093	-0.06027317	0.08796974	0.05734394	-0.09338542
0.06229619	-0.044911318	0.06694062	0.037236787	0.00030003485	-0.015732897	-0.01059455	0.005906225	0.021072296	-0.028041432	0.01719741	-0.005440335	-0.0077740205	0.033657566	0.10960685	0.022099031
0.058182895	-0.015780374	-0.019523293	0.037265707	0.0073625175	-0.092683375	-0.010003138	-0.017837346	0.0796011	0.048275713	0.027427377	0.060583103	-0.080614686	-0.012328664	0.034038603	-0.045845766
-0.03988454	-0.07947831	0.004016027	0.13382997	-0.03208282	0.023361262	0.048912868	0.043149985	-0.02778921	0.014678873	0.14083643	-0.02911524	-0.09031595	0.09004464	-0.0056621577	-0.05338012
0.0044576125	-0.008719663	-0.035204023	-0.050581254	-0.10003708	-0.0839322	-0.08366262	0.021734914	-0.021922462	0.017941816	0.07379593	-0.022155652	-0.035669256	0.12195109	0.053543534	0.081818394
0.016292095	0.040772047	0.07456613	0.08805357	0.022643045	-0.018706322	0.008908832	0.0147024365	-0.02771088	0.007831309	0.011318082	0.06906584	-0.052439164	0.07773572	-0.018499313	-0.060838863
-0.018118827	0.017182333	0.012996418	0.05655239	-0.111300886	-0.04160366	0.009009207	-0.019101573	-0.011935432	-0.019703537	-0.016751448	-0.015421979	-0.045845713	-0.04679829	0.06927444	0.04476584
0.07237529	0.0026897648	0.030151322	0.10803325	0.022586584	0.02411411	0.044840116	0.0056284233	0.037653692	-0.0016339376	0.11564653	0.052710053	-0.03886791	0.026535131	0.011072863	0.01770186
0.045860033	0.02967531	0.056263123	0.035459783	-0.017902374	0.030945776	-0.054042652	0.013499489	0.020925647	-0.019191021	0.10080121	-0.07231931	-0.07293801	0.07949669	-0.03171194	0.003819491
0.12539923	-0.015566778	0.022292577	-0.004565886	0.04062702	-0.03294663	0.021580512	1.7926097e-05	0.053293537	0.0914379	0.078206174	-0.0070659174	-0.034729373	-0.006918169	0.09283533	-0.052294318
-0.05845483	-0.033290546	0.04724658	0.06865188	0.015301023	-0.021399392	-0.08893742	-0.005395861	0.046404358	-0.07491243	0.08948373	0.06705146	-0.043412123	0.14121637	0.019445265	-0.02451584
0.02560627	0.0034161098	0.017706722	0.02541913	-0.031472076	0.019901032	-0.021963097	0.0033369453	-0.04024005	0.03493084	-0.011868142	-0.063611805	-0.029779615	0.018751342	-0.022087937	0.022761127
0.09588953	0.014196728	-0.113253675	-0.0028427935	-0.10576566	-0.058499552	-0.037318587	0.05780261	0.037637897	0.026256507	-0.0023939712	0.030709073	-0.062052783	0.046343215	0.042775434	0.0484167
